ZIP_CODE,PO_NAME,STATE,lat,lng,Shape_Leng,Shape_Area,zip_code_l
76103,Fort Worth,TX,32.7529004313,-97.2665628103,0.245998551293,0.0016060368987,76103
76104,Fort Worth,TX,32.7284551045,-97.3178018167,0.213941866926,0.00143172964999,76104
76105,Fort Worth,TX,32.7237680468,-97.2690396779,0.222307224279,0.00140644144558,76105
76106,Fort Worth,TX,32.8140753829,-97.3520288452,0.348518065796,0.0036689324843,76106
76107,Fort Worth,TX,32.7414825081,-97.3819929138,0.305080835112,0.00274451509562,76107
76108,Fort Worth,TX,32.7792700146,-97.5221801572,0.576650210951,0.0109072212852,76108
76109,Fort Worth,TX,32.7006829752,-97.383916349,0.220647790908,0.00199790770786,76109
76110,Fort Worth,TX,32.7067168652,-97.3377897511,0.259813587323,0.00152191651935,76110
76111,Fort Worth,TX,32.7807126555,-97.3017255795,0.227258545988,0.00183236380639,76111
76112,Fort Worth,TX,32.7487305539,-97.2184481628,0.330406921184,0.00269928634953,76112
76114,Fort Worth,TX,32.7758581924,-97.4003197951,0.356845804869,0.00215356456841,76114
76115,Fort Worth,TX,32.6784267276,-97.3309577296,0.204643634411,0.0011024397249,76115
76116,Fort Worth,TX,32.7213892627,-97.4474614802,0.380846792862,0.0031436623232,76116
76117,Haltom City,TX,32.8031733371,-97.2669911303,0.317909069156,0.00290342518597,76117
76118,Fort Worth,TX,32.7962886752,-97.1961621578,0.391024210182,0.00252134787874,76118
76119,Fort Worth,TX,32.690793296,-97.2631468075,0.427324763746,0.0041711857696,76119
76120,Fort Worth,TX,32.7665200969,-97.1827029657,0.281612331993,0.00193907907445,76120
76122,Fort Worth,TX,32.6818100172,-97.3481810263,0.0141123959672,0.000012590649001,76122
76123,Fort Worth,TX,32.6240590331,-97.3991170055,0.378189339298,0.00226402114813,76123
76126,Fort Worth,TX,32.6408466601,-97.5175958053,0.838699638383,0.0180213635424,76126
76127,Naval Air Station JRB,TX,32.7707691273,-97.4340292103,0.201676835442,0.000855972080319,76127
76129,Fort Worth,TX,32.7094171928,-97.3628273355,0.0188239848185,0.0000221183766899,76129
76131,Fort Worth,TX,32.8843302898,-97.3493292845,0.404906009679,0.00406238650593,76131
76132,Fort Worth,TX,32.6675478012,-97.4179470417,0.209163278566,0.00183409645056,76132
76133,Fort Worth,TX,32.6536551657,-97.3779125582,0.256986763281,0.00235475340721,76133
76134,Fort Worth,TX,32.6441441175,-97.331967412,0.246900015583,0.00209231422841,76134
76135,Fort Worth,TX,32.8325468548,-97.4658589714,0.5222445906,0.00776937597652,76135
76137,Fort Worth,TX,32.8588935887,-97.2912422629,0.290037840365,0.00338387897276,76137
76140,Fort Worth,TX,32.620108783,-97.2697426892,0.607989413134,0.00720610375841,76140
76148,Fort Worth,TX,32.8675083465,-97.2518570651,0.16589783916,0.00119355625135,76148
76155,Fort Worth,TX,32.8237687965,-97.0494589837,0.173535823144,0.000819484758915,76155
76164,Fort Worth,TX,32.780503641,-97.3551267295,0.167650863614,0.000928237129581,76164
76177,Fort Worth,TX,32.9825568393,-97.3012192729,0.711704238324,0.00543402415914,76177
76179,Fort Worth,TX,32.9091812546,-97.43547351,0.931386458945,0.0141038134554,76179
76180,North Richland Hills,TX,32.8401552736,-97.2243682094,0.239586179157,0.00227280380191,76180
76182,North Richland Hills,TX,32.8828284994,-97.2098550483,0.209149605303,0.00217853629929,76182
76201,Denton,TX,33.2204361445,-97.1469297194,0.167732652214,0.0013136598899,76201
76205,Denton,TX,33.1913632561,-97.1275824849,0.285845949224,0.00226555866604,76205
76207,Denton,TX,33.2229387521,-97.1846446306,0.946068451439,0.00971754038764,76207
76208,Denton,TX,33.2115473934,-97.0570228223,0.543646886961,0.00929530978531,76208
76209,Denton,TX,33.2341412233,-97.1103436103,0.237624216895,0.00165185563564,76209
76210,Denton,TX,33.1488051123,-97.0963258054,0.407688659743,0.0038844461372,76210
76225,Alvord,TX,33.363464339,-97.665889598,1.15224040714,0.0256199231945,76225
76226,Argyle,TX,33.1095196243,-97.1710278698,0.78001177063,0.0120757013459,76226
76227,Aubrey,TX,33.2744463939,-96.9874648719,1.04314883259,0.0183003152796,76227
76228,Bellevue,TX,33.6218927891,-98.058250724,1.67868936285,0.0487632935653,76228
76230,Bowie,TX,33.5163345219,-97.9256654343,2.89430994552,0.0846399393612,76230
76233,Collinsville,TX,33.5352957419,-96.9069462315,1.06892194836,0.0146050175606,76233
76234,Decatur,TX,33.2778376849,-97.512312287,2.02274040473,0.075216162963,76234
76238,Era,TX,33.4829844742,-97.341265635,0.722468644078,0.00445836366686,76238
76239,Forestburg,TX,33.5098091068,-97.559946379,1.05562323804,0.023378697085,76239
76240,Gainesville,TX,33.6550592375,-97.1748886525,3.52634137289,0.0950301411309,76240
76244,Keller,TX,32.9307953815,-97.2809080218,0.301805918758,0.00377592760061,76244
76245,Gordonville,TX,33.8351936448,-96.8544771137,0.641495473987,0.00630993641563,76245
76247,Justin,TX,33.091496147,-97.3276274774,0.961219053497,0.0193035700084,76247
76248,Keller,TX,32.9268953448,-97.2289257282,0.335273901851,0.00369632126823,76248
76249,Krum,TX,33.2815749399,-97.2981884144,0.748999209255,0.0172935719565,76249
76250,Lindsay,TX,33.6317266117,-97.2665372243,0.294075198694,0.00230287004228,76250
76251,Montague,TX,33.638337543,-97.6916540242,0.772332381562,0.0134120885223,76251
76252,Muenster,TX,33.6782687971,-97.3825846175,1.79859388468,0.0477099820734,76252
76255,Nocona,TX,33.8128224983,-97.7465295945,2.32695460273,0.0713589367911,76255
76258,Pilot Point,TX,33.3748779634,-96.922593065,1.12950672969,0.0256755733287,76258
76259,Ponder,TX,33.1972671067,-97.3060322283,0.80962305778,0.0137376567358,76259
76261,Ringgold,TX,33.8162479471,-97.9718016691,0.974038805329,0.0153859064915,76261
76262,Roanoke,TX,33.0065437656,-97.2231358353,0.614457918223,0.00998659220814,76262
76263,Rosston,TX,33.4887972551,-97.4306346656,0.506122856184,0.0032348877665,76263
76264,Sadler,TX,33.7474432222,-96.8357793181,0.686281739417,0.0107634008318,76264
76265,Saint Jo,TX,33.7396956739,-97.5431126271,1.77912640002,0.0535858090183,76265
76266,Sanger,TX,33.3680344826,-97.2135335445,1.30126178219,0.0332198782989,76266
76270,Sunset,TX,33.4498917479,-97.7522551992,1.19041334793,0.0246316385318,76270
76271,Tioga,TX,33.4717794156,-96.8924828964,1.00156160232,0.0107560187455,76271
76272,Valley View,TX,33.4693970287,-97.1259797536,1.73509067216,0.0318318972432,76272
76273,Whitesboro,TX,33.7418345209,-96.9301635342,1.91505263141,0.0539201592844,76273
76301,Wichita Falls,TX,33.9036270509,-98.4818395853,0.338438266519,0.0026524435656,76301
76302,Wichita Falls,TX,33.8671372924,-98.4905478678,0.336455200602,0.00150051802885,76302
76305,Wichita Falls,TX,33.9970464356,-98.4063739724,1.99954040899,0.0580420525849,76305
76306,Wichita Falls,TX,33.9437376945,-98.5210642935,0.499235983465,0.00318806973832,76306
76308,Wichita Falls,TX,33.8567454735,-98.5358422044,0.237161190605,0.00240663643626,76308
76309,Wichita Falls,TX,33.8971037191,-98.543797699,0.186255678697,0.00145687615083,76309
76310,Wichita Falls,TX,33.8043266488,-98.5032472547,1.74293709592,0.0448374047763,76310
76311,Sheppard AFB,TX,33.9816001724,-98.5014894317,0.196389420951,0.00152170661493,76311
76351,Archer City,TX,33.5811214755,-98.6288282769,0.191177800176,0.00152926119589,76351
76354,Burkburnett,TX,34.0986601028,-98.6003422692,0.668136512628,0.0142719239329,76354
76357,Byers,TX,34.0906741344,-98.1792700699,0.780083898638,0.0140628766855,76357
76360,Electra,TX,33.9682444654,-99.0029526532,2.26652494838,0.117998871264,76360
76363,Goree,TX,33.494857913,-99.5262814165,0.685400252157,0.0185000935425,76363
76364,Harrold,TX,34.1017437425,-99.0441409925,1.12364701411,0.0283419099036,76364
76365,Henrietta,TX,33.745300056,-98.2106747181,3.03882891071,0.141645177717,76365
76366,Holliday,TX,33.6394634371,-98.7661577851,2.20082073487,0.142570566895,76366
76367,Iowa Park,TX,33.96818359,-98.7153703542,1.52698418589,0.0450816388455,76367
76371,Munday,TX,33.4741123997,-99.6508920789,0.972597674636,0.0245023493336,76371
76372,Newcastle,TX,33.2190928192,-98.8678343503,1.76089688887,0.0784436926457,76372
76373,Oklaunion,TX,34.1491021027,-99.114856354,0.537811193901,0.00946998247173,76373
76374,Olney,TX,33.3588636596,-98.7506732999,1.79150499642,0.0587408661288,76374
76377,Petrolia,TX,34.0142689144,-98.2234958621,0.815865618822,0.0157679724046,76377
76379,Scotland,TX,33.6356655395,-98.5018164014,0.786213905198,0.0107486679608,76379
76380,Seymour,TX,33.6236097585,-99.4219476775,3.88107492758,0.352874316277,76380
76384,Vernon,TX,34.1214122583,-99.3353752479,2.40674845165,0.134698387535,76384
76388,Weinert,TX,33.328087256,-99.6123135588,0.939290985242,0.0336430025866,76388
76389,Windthorst,TX,33.5053483024,-98.5038392885,1.71930923764,0.0532303339533,76389
76401,Stephenville,TX,32.2808099755,-98.2042392981,2.58407739288,0.101477241386,76401
76402,Stephenville,TX,32.2160164361,-98.2238426331,0.0170742676141,0.0000179959825045,76402
76424,Breckenridge,TX,32.7877980587,-98.8723214768,3.17398220551,0.152502092926,76424
76426,Bridgeport,TX,33.172090229,-97.8368674332,1.29528691771,0.0357681720931,76426
76427,Bryson,TX,33.1550208372,-98.3713542899,1.17800559456,0.0210865173077,76427
76429,Caddo,TX,32.7087792778,-98.6915154271,1.10947675215,0.0244457968556,76429
76430,Albany,TX,32.7568400677,-99.3635276815,2.27623402311,0.188145536746,76430
76431,Chico,TX,33.3215122081,-97.837555296,1.14879886386,0.0231347858047,76431
76432,Blanket,TX,31.8208733091,-98.7970208442,1.21931561325,0.0227647410914,76432
76433,Bluff Dale,TX,32.3275061978,-98.0323502976,1.70488342134,0.037082387633,76433
76435,Carbon,TX,32.223077293,-98.8363532091,1.05376016915,0.0255452851232,76435
76436,Carlton,TX,31.8776987185,-98.2300490128,0.701802456601,0.0136385272412,76436
76437,Cisco,TX,32.3832718462,-99.0296693797,3.35237861786,0.0869138901068,76437
76442,Comanche,TX,31.9104772097,-98.6368249642,2.96704086222,0.100013175571,76442
76443,Cross Plains,TX,32.1314111997,-99.2415507378,1.84254609603,0.0521194527235,76443
76444,De Leon,TX,32.1168387374,-98.572913688,1.72479950064,0.0361731088731,76444
76445,Desdemona,TX,32.2856204841,-98.540774403,1.13238468164,0.0153858733151,76445
76446,Dublin,TX,32.0799352647,-98.3560815878,2.48737791348,0.0975298336529,76446
76448,Eastland,TX,32.4002400417,-98.7970630928,1.20562176739,0.0358020923951,76448
76449,Graford,TX,32.9142383387,-98.3162898866,2.46881717137,0.0608261738017,76449
76450,Graham,TX,33.0574582277,-98.6233974865,2.33673850371,0.111100659685,76450
76453,Gordon,TX,32.5816845363,-98.3429306929,1.33508605114,0.0269473560053,76453
76454,Gorman,TX,32.2239383559,-98.692244758,1.21629832828,0.0272964454937,76454
76455,Gustine,TX,31.8170136756,-98.3842042598,1.11862100262,0.0307141394473,76455
76457,Hico,TX,31.9502802912,-98.026363998,2.17532742032,0.0883153503843,76457
76458,Jacksboro,TX,33.2456298171,-98.1758485549,3.41723934439,0.14722851495,76458
76459,Jermyn,TX,33.2662033532,-98.4002810343,0.301212449978,0.00378011355791,76459
76460,Loving,TX,33.2920407753,-98.5044301677,0.673142968897,0.0227541203831,76460
76462,Lipan,TX,32.5295596793,-98.0256463726,1.5915027711,0.0345291927581,76462
76463,Mingus,TX,32.4674007094,-98.4143493224,0.784467045412,0.0199355614968,76463
76464,Moran,TX,32.5685353857,-99.1569229149,1.50875274497,0.0453946971669,76464
76470,Ranger,TX,32.4940673059,-98.6373408784,1.80180922621,0.0739087247282,76470
76471,Rising Star,TX,32.1330930227,-98.9944011104,2.10674749241,0.0485412468833,76471
76472,Santo,TX,32.6014698613,-98.1792900245,1.27974373901,0.0273438391332,76472
76474,Sidney,TX,31.9673709668,-98.7967494965,0.604485425512,0.0099863516611,76474
76475,Strawn,TX,32.6856136859,-98.5000539981,1.71653344336,0.0507065875327,76475
76476,Tolar,TX,32.37213983,-97.9227730027,1.13164425974,0.0300575775001,76476
76481,South Bend,TX,32.967421778,-98.7566163531,0.131846654714,0.000468822642913,76481
76483,Throckmorton,TX,33.1934612732,-99.2714697715,2.23464773607,0.170381578972,76483
76484,Palo Pinto,TX,32.7559441822,-98.2951650186,1.74147332283,0.0316246862991,76484
76486,Perrin,TX,33.0419416978,-98.0757655115,1.62193554939,0.0334512534305,76486
76487,Poolville,TX,32.9750245448,-97.8825202617,1.01516408492,0.0222508049132,76487
76490,Whitt,TX,32.9822783345,-98.0138724111,0.232560501171,0.00136492086258,76490
76491,Woodson,TX,33.0433842369,-99.055598614,1.03700520057,0.0399431141588,76491
76501,Temple,TX,31.0744924798,-97.2523621552,1.20881778402,0.0293751505094,76501
76502,Temple,TX,31.0856128469,-97.4069302536,1.14007070878,0.0136082098671,76502
76504,Temple,TX,31.1442337088,-97.3803702532,0.669692389192,0.00832935816744,76504
76511,Bartlett,TX,30.7980332879,-97.4184567338,1.10179917332,0.0186761710463,76511
76513,Belton,TX,31.0457540215,-97.4909576006,1.41513921116,0.0274318421575,76513
76518,Buckholts,TX,30.8433858309,-97.1506410157,1.35575247664,0.0267373288158,76518
76519,Burlington,TX,31.0006696789,-96.9788285417,1.40285748973,0.0250515986441,76519
76520,Cameron,TX,30.8707893491,-96.8914654573,2.08046486847,0.0682406383886,76520
76522,Copperas Cove,TX,31.2190402169,-97.9807361977,1.19627312219,0.0297633335931,76522
76523,Davilla,TX,30.7565469236,-97.0928325931,0.215664286362,0.00183842588028,76523
76524,Eddy,TX,31.2691841029,-97.2073898916,0.753360811072,0.0147983292632,76524
76525,Evant,TX,31.4770826545,-98.1670374343,1.56122684369,0.0459442033727,76525
76526,Flat,TX,31.3173865397,-97.5490442546,0.312142971116,0.00352916487989,76526
76527,Florence,TX,30.8353034628,-97.7902714177,1.27564971569,0.0317087239297,76527
76528,Gatesville,TX,31.4161289083,-97.7744139094,4.09364985971,0.107382421914,76528
76530,Granger,TX,30.7152958327,-97.4227503122,1.02833509477,0.0247520956046,76530
76531,Hamilton,TX,31.6788164178,-98.1704930895,2.42896730419,0.10184503069,76531
76534,Holland,TX,30.8816865432,-97.3685376738,1.03423349094,0.0196894455812,76534
76537,Jarrell,TX,30.8181652512,-97.6030456145,0.707716822253,0.0135758408696,76537
76538,Jonesboro,TX,31.6263970664,-97.8805307549,1.27183617722,0.0392985932493,76538
76539,Kempner,TX,31.076757436,-98.0064089731,1.47987658309,0.0343573367599,76539
76541,Killeen,TX,31.1145930698,-97.7283680617,0.146241441094,0.00112293311079,76541
76542,Killeen,TX,31.0022554865,-97.7282387988,0.768156118497,0.0151972551064,76542
76543,Killeen,TX,31.1085227945,-97.6797462697,0.329825395411,0.00344236595832,76543
76544,Fort Hood,TX,31.2122304944,-97.7291252155,1.69009518564,0.069588791477,76544
76548,Harker Heights,TX,31.0544391337,-97.6450345074,0.512689751196,0.00454549906414,76548
76549,Killeen,TX,31.0231466695,-97.8223164522,0.778566262992,0.021199203268,76549
76550,Lampasas,TX,31.0849761553,-98.2293087242,2.67213186506,0.123802249908,76550
76554,Little River Academy,TX,30.977300672,-97.3661112755,0.297615032638,0.00219025420753,76554
76556,Milano,TX,30.7075330898,-96.8276557478,1.42047214371,0.024729147478,76556
76557,Moody,TX,31.2957020886,-97.3926306412,1.37909254896,0.0320814834425,76557
76559,Nolanville,TX,31.0852551736,-97.6096108229,0.242129816705,0.0020076107881,76559
76561,Oglesby,TX,31.4311451438,-97.5534047826,0.904823034505,0.0169401722992,76561
76565,Pottsville,TX,31.6589831514,-98.3451215596,0.362417770875,0.00494487959832,76565
76566,Purmela,TX,31.498523229,-97.9706439532,0.830994209421,0.0123651794676,76566
76567,Rockdale,TX,30.6490914727,-97.0136259815,1.57813489765,0.0489943412502,76567
76569,Rogers,TX,30.9383037257,-97.2209128077,1.01771302498,0.0234779471158,76569
76570,Rosebud,TX,31.0970982007,-96.961238209,1.19269152996,0.0352698323462,76570
76571,Salado,TX,30.9315946159,-97.5813314288,1.38225922545,0.0324852890954,76571
76574,Taylor,TX,30.5816447702,-97.3941471162,1.37171115331,0.0375800126596,76574
76577,Thorndale,TX,30.6245182622,-97.1718017574,1.50770870085,0.0331437676129,76577
76578,Thrall,TX,30.5319795694,-97.2326586033,0.785948837612,0.0193996304298,76578
76579,Troy,TX,31.1960400949,-97.2644717834,0.660133186497,0.0151843930614,76579
76621,Abbott,TX,31.8810020215,-97.0923846558,0.838906285674,0.0192460397018,76621
76622,Aquilla,TX,31.8246838136,-97.2518909493,0.648359458199,0.0139852150509,76622
76624,Axtell,TX,31.6627163395,-96.9525623493,0.810716114749,0.0172872246662,76624
76626,Blooming Grove,TX,32.104092789,-96.7203583507,0.86504523296,0.0114344150097,76626
76627,Blum,TX,32.1015969888,-97.3954109201,0.989128012793,0.0275660889315,76627
76629,Bremond,TX,31.1497209791,-96.6684917392,1.48088634615,0.0350165408537,76629
76630,Bruceville,TX,31.3398880112,-97.2263160577,0.402274602373,0.00334525958365,76630
76631,Bynum,TX,31.9928565704,-96.9670841496,0.5155574294,0.0109832678132,76631
76632,Chilton,TX,31.317085769,-97.053546257,0.991815130466,0.0186362394621,76632
76633,China Spring,TX,31.678982015,-97.3169860282,0.7052544742,0.0125275777066,76633
76634,Clifton,TX,31.8070358726,-97.5567472074,2.34690635578,0.0631663187366,76634
76635,Coolidge,TX,31.7370855173,-96.672695901,0.992965143202,0.0252647013703,76635
76636,Covington,TX,32.1662913499,-97.2745929422,0.496673197427,0.0103620344232,76636
76637,Cranfills Gap,TX,31.7879534758,-97.7751508519,0.643067649272,0.00951858145371,76637
76638,Crawford,TX,31.5494155171,-97.4459999269,1.09914857795,0.0219736936012,76638
76639,Dawson,TX,31.8724572707,-96.6554789417,0.842280736992,0.0229213212872,76639
76640,Elm Mott,TX,31.6897248248,-97.0712445479,0.620754255228,0.00621227195969,76640
76641,Frost,TX,32.0297501924,-96.7917334537,0.764196437854,0.0201213137129,76641
76642,Groesbeck,TX,31.512620604,-96.5432742534,1.94626347823,0.0699330164382,76642
76643,Hewitt,TX,31.454069784,-97.1958416439,0.217566585575,0.00158160890678,76643
76645,Hillsboro,TX,32.0188292022,-97.1358833279,1.60684258398,0.0458140425533,76645
76648,Hubbard,TX,31.8412923346,-96.806879949,0.889805472082,0.0233228915518,76648
76649,Iredell,TX,31.9824592376,-97.8683117479,1.05184103251,0.0341548223057,76649
76651,Italy,TX,32.1830126559,-96.8557469057,1.02946445171,0.0258042105773,76651
76652,Kopperl,TX,32.1177822136,-97.578950918,0.919817404704,0.0234602945331,76652
76653,Kosse,TX,31.3052675188,-96.6192456613,1.24582266222,0.0332390807827,76653
76655,Lorena,TX,31.3944150339,-97.1824025824,1.0865563999,0.0196584013338,76655
76656,Lott,TX,31.1887780418,-97.057024395,1.13989043852,0.0301513349075,76656
76657,Mc Gregor,TX,31.436101538,-97.3993898971,1.37917123435,0.0292349506004,76657
76660,Malone,TX,31.9388255121,-96.8860612113,0.563562418159,0.00918212408004,76660
76661,Marlin,TX,31.3192835359,-96.846767168,1.31741082688,0.0384249751318,76661
76664,Mart,TX,31.565868982,-96.819617135,0.949451073713,0.0264624575,76664
76665,Meridian,TX,31.9134077425,-97.6856320916,1.78581650034,0.0404400206322,76665
76666,Mertens,TX,32.0262722856,-96.8960527884,0.452397404654,0.00552848236997,76666
76667,Mexia,TX,31.6750927643,-96.4743061726,1.30316379918,0.0403572427808,76667
76670,Milford,TX,32.1343426258,-96.9825166809,0.930187176834,0.0201412836307,76670
76671,Morgan,TX,32.0166437994,-97.5689821899,1.21080435838,0.026040673278,76671
76673,Mount Calm,TX,31.7526044437,-96.8979771817,0.726350180668,0.013186378626,76673
76676,Penelope,TX,31.8630150063,-96.938923864,0.510461592428,0.0108731273228,76676
76678,Prairie Hill,TX,31.6612138543,-96.7562816098,1.18303610043,0.0168366311335,76678
76679,Purdon,TX,31.9452942968,-96.6007660872,0.982747620538,0.0153280244899,76679
76680,Reagan,TX,31.194438247,-96.814045125,0.889599261555,0.0151057987422,76680
76681,Richland,TX,31.9126018344,-96.4257295854,0.759984980498,0.0107749942011,76681
76682,Riesel,TX,31.453204665,-96.9055634838,1.30209753347,0.0285712364625,76682
76687,Thornton,TX,31.3770036672,-96.496502483,1.38086774535,0.0345452505461,76687
76689,Valley Mills,TX,31.6604768754,-97.520143801,1.98444847005,0.0622456813241,76689
76690,Walnut Springs,TX,32.1000941749,-97.8018924191,0.904085923079,0.0185425932224,76690
76691,West,TX,31.7746645392,-97.0939114328,0.768832261294,0.024185501742,76691
76692,Whitney,TX,31.9527605557,-97.3235912677,1.13993599047,0.0282516929886,76692
76693,Wortham,TX,31.8127555799,-96.4372818947,1.01113992202,0.0254203923308,76693
76701,Waco,TX,31.5519489442,-97.1386210204,0.0837324408776,0.000281992745393,76701
76704,Waco,TX,31.5750991534,-97.1240600858,0.24046711849,0.00128422871189,76704
76705,Waco,TX,31.6225756068,-97.0908461808,1.72950568064,0.0309242662,76705
76706,Waco,TX,31.4704516465,-97.0950667254,0.817868725018,0.017190344617,76706
76707,Waco,TX,31.5531023495,-97.1587077733,0.157560733931,0.00079296900857,76707
76708,Waco,TX,31.6291063365,-97.211357532,0.7048971025,0.0116995526659,76708
76710,Waco,TX,31.5351765931,-97.1912172152,0.291935610172,0.00235507029733,76710
76711,Waco,TX,31.5146864861,-97.1538961743,0.137246117056,0.000962741776356,76711
76712,Woodway,TX,31.5283098135,-97.2522406861,0.951813363322,0.0153375760153,76712
76801,Brownwood,TX,31.753195993,-99.051515556,2.94788777181,0.0911485068414,76801
76802,Early,TX,31.7237325945,-98.9017794563,1.29165332868,0.0236315064483,76802
76820,Art,TX,30.7949616044,-99.0410489067,0.712062464239,0.0105637557905,76820
76821,Ballinger,TX,31.7348685664,-99.9209906534,2.37364112339,0.0859181212078,76821
76823,Bangs,TX,31.6975528037,-99.1534515937,0.844311614939,0.0180006044723,76823
76824,Bend,TX,31.1190437525,-98.5355866731,0.0999262652883,0.000372655959962,76824
76825,Brady,TX,31.0697846522,-99.3711909471,2.91050376852,0.108185826912,76825
76827,Brookesmith,TX,31.5280137473,-99.1148734017,0.874469097744,0.0219482845486,76827
76828,Burkett,TX,32.014481636,-99.3153190184,1.06338827785,0.0262161777186,76828
76831,Castell,TX,30.7056033794,-98.9417259235,0.668587210969,0.0076666584726,76831
76832,Cherokee,TX,30.9748928955,-98.7668943446,1.16871674373,0.0354640879016,76832
76834,Coleman,TX,31.8683282019,-99.4572987395,2.74383438079,0.1065786252,76834
76836,Doole,TX,31.413732955,-99.5516263614,0.58043499116,0.0137875666616,76836
76837,Eden,TX,31.2206292141,-99.8654136514,2.56330606393,0.114005242846,76837
76841,Fort Mc Kavett,TX,30.8371763907,-100.072098854,0.414230266401,0.00542237935456,76841
76842,Fredonia,TX,30.9176198931,-99.1408654615,0.338744246398,0.00441553938959,76842
76844,Goldthwaite,TX,31.436190435,-98.5163174248,2.33224861614,0.10447441467,76844
76845,Gouldbusk,TX,31.546917191,-99.4759991726,1.370790773,0.0273649978428,76845
76848,Hext,TX,30.8848895708,-99.5319359539,0.629137447762,0.0106547384735,76848
76849,Junction,TX,30.4418380226,-99.727851278,3.88358955038,0.284077469257,76849
76852,Lohn,TX,31.337412586,-99.4256182834,1.42168122396,0.0426404001497,76852
76853,Lometa,TX,31.2488756946,-98.3691320956,1.5544635783,0.0633283964564,76853
76854,London,TX,30.640362907,-99.6277451139,1.41279145264,0.0363192785924,76854
76856,Mason,TX,30.6984893435,-99.2509433936,2.53996099744,0.198343033887,76856
76857,May,TX,31.9306426464,-98.9290035557,1.19904919212,0.0312826185765,76857
76858,Melvin,TX,31.1646676114,-99.581855892,1.39452042191,0.048635491486,76858
76859,Menard,TX,30.8861785204,-99.8377322545,3.16835823957,0.197880208713,76859
76861,Miles,TX,31.6017066848,-100.189261058,1.31414140317,0.0471523521941,76861
76862,Millersview,TX,31.4370559218,-99.715314429,1.3755329926,0.0325035513024,76862
76864,Mullin,TX,31.568155334,-98.7076578077,1.94079394148,0.0706554355244,76864
76865,Norton,TX,31.8594098678,-100.134040931,1.12078392101,0.0139099598197,76865
76866,Paint Rock,TX,31.4714940836,-99.9362176179,2.15319172948,0.067232386895,76866
76869,Pontotoc,TX,30.8803622561,-99.0159992609,0.665683101799,0.0122021769439,76869
76870,Priddy,TX,31.6957884381,-98.502768314,0.274586388179,0.00296740940504,76870
76871,Richland Springs,TX,31.3209946127,-98.9315408663,1.59934364079,0.0438410395612,76871
76872,Rochelle,TX,31.3307997808,-99.1543393473,2.28392514267,0.0822636006779,76872
76873,Rockwood,TX,31.4867722079,-99.3715766541,0.619725389348,0.0122346398091,76873
76874,Roosevelt,TX,30.5056460369,-100.112442214,0.398185570558,0.00536105879501,76874
76875,Rowena,TX,31.6164089658,-99.9790738738,1.20609602177,0.0187030028458,76875
76877,San Saba,TX,31.126673435,-98.7846678489,3.60783737258,0.183273460427,76877
76878,Santa Anna,TX,31.6574811586,-99.2911666293,1.69420762037,0.0615623067817,76878
76880,Star,TX,31.4400337181,-98.3052104264,0.243616767532,0.00161565836793,76880
76882,Talpa,TX,31.8166205099,-99.7067810594,1.42231123439,0.0379718461288,76882
76883,Telegraph,TX,30.3325671712,-99.9910173021,0.796358182517,0.014825870251,76883
76884,Valera,TX,31.7162392899,-99.5629318422,0.616352404195,0.00686028659008,76884
76885,Valley Spring,TX,30.8631071726,-98.8548105153,0.853494287071,0.0253060651744,76885
76887,Voca,TX,30.9853908081,-99.1464186968,0.475726627708,0.0101365780777,76887
76888,Voss,TX,31.6081316711,-99.6284146942,1.06154319027,0.0277021088419,76888
76890,Zephyr,TX,31.6935645184,-98.7736918052,0.957373864448,0.0195215419019,76890
76901,San Angelo,TX,31.5549889087,-100.551360624,1.29101724521,0.0533432359733,76901
76903,San Angelo,TX,31.4877657119,-100.43680103,0.557482234469,0.00665911700182,76903
76904,San Angelo,TX,31.2982646529,-100.464346228,2.57488401414,0.102730311528,76904
76905,San Angelo,TX,31.5208307066,-100.324333508,1.66608227053,0.0516414312973,76905
76908,Goodfellow AFB,TX,31.4321264232,-100.404297771,0.099077024688,0.000414646028296,76908
76909,San Angelo,TX,31.4379259466,-100.459544665,0.030427349582,0.0000581865568509,76909
76930,Barnhart,TX,31.1902392872,-101.194501342,0.894112287892,0.0340048036876,76930
76932,Big Lake,TX,31.3649765287,-101.523008591,2.19461411067,0.28747612873,76932
76933,Bronte,TX,31.8676362401,-100.320551995,1.85017075862,0.0790235704033,76933
76934,Carlsbad,TX,31.6170545001,-100.742432928,0.907085426011,0.0395556650073,76934
76935,Christoval,TX,31.1009256327,-100.474525382,1.61086378546,0.0599521674485,76935
76936,Eldorado,TX,30.8890649075,-100.554562561,2.87298668871,0.297646302842,76936
76937,Eola,TX,31.363677815,-100.09472041,1.22626563202,0.0180662148503,76937
76940,Mereta,TX,31.4448046925,-100.107152327,0.526096882016,0.00393534283623,76940
76941,Mertzon,TX,31.3206998424,-100.953409505,2.3663940509,0.221016897306,76941
76943,Ozona,TX,30.7229651241,-101.412175906,5.02283672633,0.684817571649,76943
76945,Robert Lee,TX,31.8756130232,-100.633443879,2.16137391356,0.139322187419,76945
76949,Silver,TX,32.0360198488,-100.690128889,0.475804618632,0.00594295153914,76949
76950,Sonora,TX,30.4981579949,-100.541136853,2.68701123273,0.351679449044,76950
76951,Sterling City,TX,31.812072572,-101.049911294,2.05629322513,0.241272311562,76951
76955,Vancourt,TX,31.1993116931,-100.208279704,1.45528959097,0.0408198291593,76955
